2026/04/09 23:14:55 ═══════════════════════════════════════════════════════
2026/04/09 23:14:55   CloudAI Worker Node - Starting...
2026/04/09 23:14:55 ═══════════════════════════════════════════════════════
2026/04/09 23:14:55 ⚠️  Using user directory (no /var/cloudai access): /Users/codesmith28/.cloudai/outputs
2026/04/09 23:14:55 
2026/04/09 23:14:55 ═══════════════════════════════════════════════════════
2026/04/09 23:14:55   Worker Details (use these to register with master):
2026/04/09 23:14:55 ═══════════════════════════════════════════════════════
2026/04/09 23:14:55   Hostname:       Thea
2026/04/09 23:14:55   Worker ID:      ppo-worker-1
2026/04/09 23:14:55   Bind Address:   127.0.0.1:61152
2026/04/09 23:14:55   Reachable Addr: 10.63.86.229:61152
2026/04/09 23:14:55   Metrics Port:   21111
2026/04/09 23:14:55 ═══════════════════════════════════════════════════════
2026/04/09 23:14:55 
2026/04/09 23:14:55 To register this worker, run in master CLI:
2026/04/09 23:14:55   master> register ppo-worker-1 10.63.86.229:61152
2026/04/09 23:14:55 
2026/04/09 23:14:55 ═══════════════════════════════════════════════════════
2026/04/09 23:14:55 Starting telemetry monitor (interval: 5s)
2026/04/09 23:14:55 ✓ Metrics server listening on 127.0.0.1:21111
2026/04/09 23:14:55 ✓ Worker ppo-worker-1 started successfully
2026/04/09 23:14:55 ✓ gRPC server listening on 127.0.0.1:61152
2026/04/09 23:14:55 ✓ Ready to receive master registration...
2026/04/09 23:14:55 ✓ Waiting for tasks...
2026/04/09 23:16:16 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/09 23:16:16 Updated master address to: 10.63.86.229:61051
2026/04/09 23:16:16 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/09 23:16:16 Detected System Resources:
2026/04/09 23:16:16   CPU:     12.00 cores
2026/04/09 23:16:16   Memory:  24.00 GB
2026/04/09 23:16:16   Storage: 460.43 GB
2026/04/09 23:16:16 ✓ Successfully registered with master: Worker registered successfully
2026/04/10 03:28:09 Heartbeat sent: CPU=6.3%, Memory=67.5%, Storage=75.4%, Tasks=0
2026/04/10 03:28:14 Heartbeat sent: CPU=6.8%, Memory=67.2%, Storage=75.4%, Tasks=0
2026/04/10 03:28:19 Heartbeat sent: CPU=4.8%, Memory=67.1%, Storage=75.4%, Tasks=0
2026/04/10 03:28:24 Heartbeat sent: CPU=8.5%, Memory=67.2%, Storage=75.4%, Tasks=0
2026/04/10 03:28:29 Heartbeat sent: CPU=6.6%, Memory=67.2%, Storage=75.4%, Tasks=0
2026/04/10 03:28:34 Heartbeat sent: CPU=4.7%, Memory=67.3%, Storage=75.4%, Tasks=0
2026/04/10 03:28:39 Heartbeat sent: CPU=5.1%, Memory=67.2%, Storage=75.4%, Tasks=0
2026/04/10 03:28:44 Heartbeat sent: CPU=7.2%, Memory=67.4%, Storage=75.4%, Tasks=0
2026/04/10 03:43:57 Heartbeat sent: CPU=24.6%, Memory=68.4%, Storage=75.4%, Tasks=0
2026/04/10 03:44:02 Heartbeat sent: CPU=10.1%, Memory=67.8%, Storage=75.4%, Tasks=0
2026/04/10 04:01:54 Heartbeat sent: CPU=19.2%, Memory=67.7%, Storage=75.4%, Tasks=0
2026/04/10 04:01:59 Heartbeat sent: CPU=16.9%, Memory=67.4%, Storage=75.4%, Tasks=0
2026/04/10 04:02:04 Heartbeat sent: CPU=7.5%, Memory=67.6%, Storage=75.4%, Tasks=0
2026/04/10 04:02:09 Heartbeat sent: CPU=4.3%, Memory=67.4%, Storage=75.4%, Tasks=0
2026/04/10 04:19:34 Heartbeat sent: CPU=44.1%, Memory=68.2%, Storage=75.4%, Tasks=0
2026/04/10 04:19:39 Heartbeat sent: CPU=7.0%, Memory=67.5%, Storage=75.4%, Tasks=0
2026/04/10 04:19:44 Heartbeat sent: CPU=8.8%, Memory=67.3%, Storage=75.4%, Tasks=0
2026/04/10 04:19:49 Heartbeat sent: CPU=5.6%, Memory=67.4%, Storage=75.4%, Tasks=0
2026/04/10 04:19:54 Heartbeat sent: CPU=7.5%, Memory=67.4%, Storage=75.4%, Tasks=0
2026/04/10 04:28:53 Heartbeat sent: CPU=10.2%, Memory=68.1%, Storage=75.4%, Tasks=0
2026/04/10 04:28:58 Heartbeat sent: CPU=8.1%, Memory=67.5%, Storage=75.4%, Tasks=0
2026/04/10 04:44:49 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 04:44:49 Updated master address to: 10.63.86.229:61051
2026/04/10 04:44:49 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 04:44:49 Detected System Resources:
2026/04/10 04:44:49   CPU:     12.00 cores
2026/04/10 04:44:49   Memory:  24.00 GB
2026/04/10 04:44:49   Storage: 460.43 GB
2026/04/10 04:44:49 ✓ Successfully registered with master: Worker registered successfully
2026/04/10 04:44:54 Heartbeat sent: CPU=12.1%, Memory=67.7%, Storage=75.4%, Tasks=0
2026/04/10 04:44:59 Heartbeat sent: CPU=6.0%, Memory=67.4%, Storage=75.4%, Tasks=0
2026/04/10 04:45:04 Heartbeat sent: CPU=5.1%, Memory=67.4%, Storage=75.4%, Tasks=0
2026/04/10 04:45:09 Heartbeat sent: CPU=6.4%, Memory=67.6%, Storage=75.4%, Tasks=0
2026/04/10 05:02:48 Heartbeat sent: CPU=13.6%, Memory=68.2%, Storage=75.4%, Tasks=0
2026/04/10 05:09:15 Heartbeat sent: CPU=12.7%, Memory=68.1%, Storage=75.4%, Tasks=0
2026/04/10 05:21:35 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 05:21:35 Updated master address to: 10.63.86.229:61051
2026/04/10 05:21:35 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 05:21:40 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 05:21:40 Updated master address to: 10.63.86.229:61051
2026/04/10 05:21:40 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 05:29:53 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 05:29:53 Updated master address to: 10.63.86.229:61051
2026/04/10 05:29:53 Failed to connect to master for registration: context deadline exceeded
2026/04/10 05:29:53 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 05:29:58 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 05:29:58 Updated master address to: 10.63.86.229:61051
2026/04/10 05:29:58 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 05:29:58 Failed to connect to master for registration: context deadline exceeded
2026/04/10 05:47:57 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 05:47:57 Updated master address to: 10.63.86.229:61051
2026/04/10 05:47:57 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 05:47:57 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:04:43 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:04:43 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:04:43 Updated master address to: 10.63.86.229:61051
2026/04/10 06:04:43 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:14:25 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:14:25 Updated master address to: 10.63.86.229:61051
2026/04/10 06:14:25 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:14:25 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:14:30 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:14:30 Updated master address to: 10.63.86.229:61051
2026/04/10 06:14:30 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:14:30 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:14:35 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:14:35 Updated master address to: 10.63.86.229:61051
2026/04/10 06:14:35 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:14:35 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:14:40 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:14:40 Updated master address to: 10.63.86.229:61051
2026/04/10 06:14:40 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:14:40 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:14:45 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:14:45 Updated master address to: 10.63.86.229:61051
2026/04/10 06:14:45 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:14:45 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:14:50 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:14:50 Updated master address to: 10.63.86.229:61051
2026/04/10 06:14:50 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:14:50 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:14:55 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:14:55 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:14:55 Updated master address to: 10.63.86.229:61051
2026/04/10 06:14:55 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:00 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:00 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:00 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:00 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:05 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:05 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:05 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:05 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:10 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:10 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:10 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:10 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:15 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:15 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:15 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:15 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:20 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:20 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:20 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:20 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:25 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:25 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:25 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:25 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:30 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:30 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:30 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:30 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:35 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:35 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:35 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:35 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:40 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:40 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:40 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:40 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:45 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:45 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:45 Registering worker ppo-worker-1 with master at 10.63.86.229:61051
2026/04/10 06:15:45 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:50 Master registration request from: master-1 (10.63.86.229:61051)
2026/04/10 06:15:50 Updated master address to: 10.63.86.229:61051
2026/04/10 06:15:50 Failed to connect to master for registration: context deadline exceeded
2026/04/10 06:15:50 Registering worker ppo-worker-1 with master at 10.63.86.229:61051

╔═══════════════════════════════════════════════════════
║  Shutdown signal received - gracefully shutting down...
╚═══════════════════════════════════════════════════════
╔═══════════════════════════════════════════════════════
║  Worker Shutdown - Cleaning up running tasks...
╚═══════════════════════════════════════════════════════
  ✓ No running tasks to clean up
