scenario,scheduler,scheduler_algorithm,workload,task_id,task_status,current_attempt_id,current_attempt_no,recovery_count,last_failure_reason,attempt_id,attempt_no,attempt_status,attempt_worker_id,attempt_failure_reason,assigned_at,last_heartbeat,completed_at
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556680220000,completed,att-task-1777291556680220000-1,1,0,,att-task-1777291556680220000-1,1,completed,worker-small,,1777291558,0,1777291561
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556682998000,completed,att-task-1777291556682998000-1,1,0,,att-task-1777291556682998000-1,1,completed,worker-medium,,1777291558,0,1777291562
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556685661000,completed,att-task-1777291556685661000-1,1,0,,att-task-1777291556685661000-1,1,completed,worker-medium,,1777291558,0,1777291562
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556688225000,completed,att-task-1777291556688225000-1,1,0,,att-task-1777291556688225000-1,1,completed,worker-large,,1777291558,0,1777291562
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556690081000,completed,att-task-1777291556690081000-1,1,0,,att-task-1777291556690081000-1,1,completed,worker-small,,1777291558,0,1777291562
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556692321000,completed,att-task-1777291556692321000-1,1,0,,att-task-1777291556692321000-1,1,completed,worker-large,,1777291558,1777291567,1777291572
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556694641000,completed,att-task-1777291556694641000-1,1,0,,att-task-1777291556694641000-1,1,completed,worker-large,,1777291563,1777291567,1777291569
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556696870000,completed,att-task-1777291556696870000-1,1,0,,att-task-1777291556696870000-1,1,completed,worker-medium,,1777291563,0,1777291566
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556698449000,completed,att-task-1777291556698449000-1,1,0,,att-task-1777291556698449000-1,1,completed,worker-small,,1777291563,0,1777291566
baseline,RTS,RTS,heterogeneous-smoke,task-1777291556700073000,completed,att-task-1777291556700073000-1,1,0,,att-task-1777291556700073000-1,1,completed,worker-medium,,1777291568,0,1777291572
baseline,RTS,RTS,steady-cpu,task-1777291577916827000,completed,att-task-1777291577916827000-1,1,0,,att-task-1777291577916827000-1,1,completed,worker-small,,1777291578,0,1777291581
baseline,RTS,RTS,steady-cpu,task-1777291578924177000,completed,att-task-1777291578924177000-1,1,0,,att-task-1777291578924177000-1,1,completed,worker-medium,,1777291583,1777291612,1777291615
baseline,RTS,RTS,steady-cpu,task-1777291579931064000,completed,att-task-1777291579931064000-1,1,0,,att-task-1777291579931064000-1,1,completed,worker-large,,1777291583,1777291587,1777291590
baseline,RTS,RTS,steady-cpu,task-1777291580937772000,completed,att-task-1777291580937772000-1,1,0,,att-task-1777291580937772000-1,1,completed,worker-large,,1777291583,0,1777291586
baseline,RTS,RTS,steady-cpu,task-1777291581946424000,completed,att-task-1777291581946424000-1,1,0,,att-task-1777291581946424000-1,1,completed,worker-small,,1777291583,0,1777291586
baseline,RTS,RTS,steady-cpu,task-1777291582955307000,completed,att-task-1777291582955307000-1,1,0,,att-task-1777291582955307000-1,1,completed,worker-large,,1777291588,0,1777291591
baseline,RTS,RTS,steady-cpu,task-1777291583965220000,completed,att-task-1777291583965220000-1,1,0,,att-task-1777291583965220000-1,1,completed,worker-large,,1777291588,0,1777291591
baseline,RTS,RTS,steady-cpu,task-1777291584973828000,completed,att-task-1777291584973828000-1,1,0,,att-task-1777291584973828000-1,1,completed,worker-large,,1777291593,0,1777291597
baseline,RTS,RTS,bursty,task-1777291621214225000,completed,att-task-1777291621214225000-1,1,0,,att-task-1777291621214225000-1,1,completed,worker-small,,1777291623,0,1777291626
baseline,RTS,RTS,bursty,task-1777291621217701000,completed,att-task-1777291621217701000-1,1,0,,att-task-1777291621217701000-1,1,completed,worker-medium,,1777291623,0,1777291626
baseline,RTS,RTS,bursty,task-1777291621220154000,failed,att-task-1777291621220154000-1,1,0,,att-task-1777291621220154000-1,1,failed,worker-medium,container_failed,1777291623,0,1777291627
baseline,RTS,RTS,bursty,task-1777291621222496000,completed,att-task-1777291621222496000-1,1,0,,att-task-1777291621222496000-1,1,completed,worker-large,,1777291623,0,1777291627
baseline,RTS,RTS,bursty,task-1777291625227681000,completed,att-task-1777291625227681000-1,1,0,,att-task-1777291625227681000-1,1,completed,worker-large,,1777291628,0,1777291631
baseline,RTS,RTS,bursty,task-1777291625232449000,completed,att-task-1777291625232449000-1,1,0,,att-task-1777291625232449000-1,1,completed,worker-large,,1777291628,0,1777291631
baseline,RTS,RTS,bursty,task-1777291625235146000,completed,att-task-1777291625235146000-1,1,0,,att-task-1777291625235146000-1,1,completed,worker-large,,1777291628,1777291677,1777291679
baseline,RTS,RTS,bursty,task-1777291629240986000,failed,att-task-1777291629240986000-1,1,0,,att-task-1777291629240986000-1,1,failed,worker-large,container_failed,1777291633,0,1777291636
baseline,RTS,RTS,bursty,task-1777291629246008000,completed,att-task-1777291629246008000-1,1,0,,att-task-1777291629246008000-1,1,completed,worker-large,,1777291633,1777291672,1777291674
baseline,RTS,RTS,bursty,task-1777291629248935000,completed,att-task-1777291629248935000-1,1,0,,att-task-1777291629248935000-1,1,completed,worker-medium,,1777291633,0,1777291637
baseline,RTS,RTS,memory-pressure,task-1777291683662641000,failed,att-task-1777291683662641000-1,1,0,,att-task-1777291683662641000-1,1,failed,worker-medium,container_failed,1777291688,0,1777291691
baseline,RTS,RTS,memory-pressure,task-1777291684170160000,failed,att-task-1777291684170160000-1,1,0,,att-task-1777291684170160000-1,1,failed,worker-large,container_failed,1777291688,0,1777291691
baseline,RTS,RTS,memory-pressure,task-1777291684677753000,completed,att-task-1777291684677753000-1,1,0,,att-task-1777291684677753000-1,1,completed,worker-small,,1777291688,0,1777291691
baseline,RTS,RTS,memory-pressure,task-1777291685185705000,failed,att-task-1777291685185705000-1,1,0,,att-task-1777291685185705000-1,1,failed,worker-large,container_failed,1777291688,1777291692,1777291695
baseline,RTS,RTS,memory-pressure,task-1777291685697408000,completed,att-task-1777291685697408000-1,1,0,,att-task-1777291685697408000-1,1,completed,worker-large,,1777291693,1777291752,1777291757
baseline,RTS,RTS,memory-pressure,task-1777291686207494000,failed,att-task-1777291686207494000-1,1,0,,att-task-1777291686207494000-1,1,failed,worker-medium,container_failed,1777291693,0,1777291696
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761637857000,completed,att-task-1777291761637857000-1,1,0,,att-task-1777291761637857000-1,1,completed,worker-large,,1777291763,1777291767,1777291767
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761642741000,completed,att-task-1777291761642741000-1,1,0,,att-task-1777291761642741000-1,1,completed,worker-large,,1777291763,0,1777291767
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761645854000,completed,att-task-1777291761645854000-1,1,0,,att-task-1777291761645854000-1,1,completed,worker-large,,1777291763,1777291772,1777291774
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761648812000,completed,att-task-1777291761648812000-1,1,0,,att-task-1777291761648812000-1,1,completed,worker-medium,,1777291763,1777291767,1777291767
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761651344000,completed,att-task-1777291761651344000-1,1,0,,att-task-1777291761651344000-1,1,completed,worker-large,,1777291763,0,1777291767
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761655173000,completed,att-task-1777291761655173000-1,1,0,,att-task-1777291761655173000-1,1,completed,worker-large,,1777291768,1777291772,1777291772
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761658251000,completed,att-task-1777291761658251000-1,1,0,,att-task-1777291761658251000-1,1,completed,worker-medium,,1777291763,0,1777291767
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761661166000,completed,att-task-1777291761661166000-1,1,0,,att-task-1777291761661166000-1,1,completed,worker-medium,,1777291768,0,1777291772
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761664016000,completed,att-task-1777291761664016000-1,1,0,,att-task-1777291761664016000-1,1,completed,worker-small,,1777291763,1777291767,1777291767
baseline,PPO,PPO,heterogeneous-smoke,task-1777291761667369000,completed,att-task-1777291761667369000-1,1,0,,att-task-1777291761667369000-1,1,completed,worker-large,,1777291773,0,1777291777
baseline,PPO,PPO,steady-cpu,task-1777291782927635000,completed,att-task-1777291782927635000-1,1,0,,att-task-1777291782927635000-1,1,completed,worker-large,,1777291783,0,1777291786
baseline,PPO,PPO,steady-cpu,task-1777291783937435000,completed,att-task-1777291783937435000-1,1,0,,att-task-1777291783937435000-1,1,completed,worker-large,,1777291788,0,1777291792
baseline,PPO,PPO,steady-cpu,task-1777291784947761000,completed,att-task-1777291784947761000-1,1,0,,att-task-1777291784947761000-1,1,completed,worker-large,,1777291788,0,1777291792
baseline,PPO,PPO,steady-cpu,task-1777291785956975000,completed,att-task-1777291785956975000-1,1,0,,att-task-1777291785956975000-1,1,completed,worker-medium,,1777291788,0,1777291792
baseline,PPO,PPO,steady-cpu,task-1777291786963320000,completed,att-task-1777291786963320000-1,1,0,,att-task-1777291786963320000-1,1,completed,worker-large,,1777291788,0,1777291792
baseline,PPO,PPO,steady-cpu,task-1777291787966925000,completed,att-task-1777291787966925000-1,1,0,,att-task-1777291787966925000-1,1,completed,worker-large,,1777291793,0,1777291797
baseline,PPO,PPO,steady-cpu,task-1777291788977263000,completed,att-task-1777291788977263000-1,1,0,,att-task-1777291788977263000-1,1,completed,worker-large,,1777291793,1777291797,1777291798
baseline,PPO,PPO,steady-cpu,task-1777291789984404000,completed,att-task-1777291789984404000-1,1,0,,att-task-1777291789984404000-1,1,completed,worker-medium,,1777291793,1777291822,1777291822
baseline,PPO,PPO,bursty,task-1777291826261900000,completed,att-task-1777291826261900000-1,1,0,,att-task-1777291826261900000-1,1,completed,worker-large,,1777291828,0,1777291831
baseline,PPO,PPO,bursty,task-1777291826268445000,completed,att-task-1777291826268445000-1,1,0,,att-task-1777291826268445000-1,1,completed,worker-large,,1777291828,0,1777291831
baseline,PPO,PPO,bursty,task-1777291826272526000,failed,att-task-1777291826272526000-1,1,0,,att-task-1777291826272526000-1,1,failed,worker-large,container_failed,1777291828,1777291832,1777291833
baseline,PPO,PPO,bursty,task-1777291826275970000,completed,att-task-1777291826275970000-1,1,0,,att-task-1777291826275970000-1,1,completed,worker-medium,,1777291828,1777291842,1777291847
baseline,PPO,PPO,bursty,task-1777291830284621000,completed,att-task-1777291830284621000-1,1,0,,att-task-1777291830284621000-1,1,completed,worker-large,,1777291833,1777291837,1777291838
baseline,PPO,PPO,bursty,task-1777291830289983000,completed,att-task-1777291830289983000-1,1,0,,att-task-1777291830289983000-1,1,completed,worker-large,,1777291833,0,1777291836
baseline,PPO,PPO,bursty,task-1777291830295156000,completed,att-task-1777291830295156000-1,1,0,,att-task-1777291830295156000-1,1,completed,worker-large,,1777291833,0,1777291836
baseline,PPO,PPO,bursty,task-1777291834300061000,failed,att-task-1777291834300061000-1,1,0,,att-task-1777291834300061000-1,1,failed,worker-large,container_failed,1777291838,1777291842,1777291845
baseline,PPO,PPO,bursty,task-1777291834307159000,completed,att-task-1777291834307159000-1,1,0,,att-task-1777291834307159000-1,1,completed,worker-large,,1777291838,0,1777291841
baseline,PPO,PPO,bursty,task-1777291834313006000,completed,att-task-1777291834313006000-1,1,0,,att-task-1777291834313006000-1,1,completed,worker-large,,1777291843,1777291902,1777291905
baseline,PPO,PPO,memory-pressure,task-1777291909783735000,failed,att-task-1777291909783735000-1,1,0,,att-task-1777291909783735000-1,1,failed,worker-large,container_failed,1777291913,0,1777291916
baseline,PPO,PPO,memory-pressure,task-1777291910294448000,failed,att-task-1777291910294448000-1,1,0,,att-task-1777291910294448000-1,1,failed,worker-large,container_failed,1777291913,0,1777291916
baseline,PPO,PPO,memory-pressure,task-1777291910802954000,completed,att-task-1777291910802954000-1,1,0,,att-task-1777291910802954000-1,1,completed,worker-medium,,1777291913,0,1777291917
baseline,PPO,PPO,memory-pressure,task-1777291911310134000,failed,att-task-1777291911310134000-1,1,0,,att-task-1777291911310134000-1,1,failed,worker-large,container_failed,1777291918,0,1777291921
baseline,PPO,PPO,memory-pressure,task-1777291911817540000,completed,att-task-1777291911817540000-1,1,0,,att-task-1777291911817540000-1,1,completed,worker-medium,,1777291913,0,1777291917
baseline,PPO,PPO,memory-pressure,task-1777291912322940000,failed,att-task-1777291912322940000-1,1,0,,att-task-1777291912322940000-1,1,failed,worker-large,container_failed,1777291918,0,1777291921
burst,RR,RR,heterogeneous-smoke,task-1777291927490345000,completed,att-task-1777291927490345000-1,1,0,,att-task-1777291927490345000-1,1,completed,worker-large,,1777291928,0,1777291931
burst,RR,RR,heterogeneous-smoke,task-1777291927492304000,completed,att-task-1777291927492304000-1,1,0,,att-task-1777291927492304000-1,1,completed,worker-medium,,1777291928,0,1777291932
burst,RR,RR,heterogeneous-smoke,task-1777291927494121000,completed,att-task-1777291927494121000-1,1,0,,att-task-1777291927494121000-1,1,completed,worker-small,,1777291928,1777291932,1777291935
burst,RR,RR,heterogeneous-smoke,task-1777291927496042000,completed,att-task-1777291927496042000-1,1,0,,att-task-1777291927496042000-1,1,completed,worker-large,,1777291928,1777291932,1777291935
burst,RR,RR,heterogeneous-smoke,task-1777291927497733000,completed,att-task-1777291927497733000-1,1,0,,att-task-1777291927497733000-1,1,completed,worker-medium,,1777291928,0,1777291932
burst,RR,RR,heterogeneous-smoke,task-1777291927499438000,completed,att-task-1777291927499438000-1,1,0,,att-task-1777291927499438000-1,1,completed,worker-large,,1777291933,0,1777291937
burst,RR,RR,heterogeneous-smoke,task-1777291927501134000,completed,att-task-1777291927501134000-1,1,0,,att-task-1777291927501134000-1,1,completed,worker-large,,1777291928,0,1777291931
burst,RR,RR,heterogeneous-smoke,task-1777291927503310000,completed,att-task-1777291927503310000-1,1,0,,att-task-1777291927503310000-1,1,completed,worker-medium,,1777291933,1777291937,1777291937
burst,RR,RR,heterogeneous-smoke,task-1777291927505522000,completed,att-task-1777291927505522000-1,1,0,,att-task-1777291927505522000-1,1,completed,worker-medium,,1777291928,0,1777291932
burst,RR,RR,heterogeneous-smoke,task-1777291927507523000,completed,att-task-1777291927507523000-1,1,0,,att-task-1777291927507523000-1,1,completed,worker-large,,1777291938,1777291942,1777291944
burst,RR,RR,steady-cpu,task-1777291948742459000,completed,att-task-1777291948742459000-1,1,0,,att-task-1777291948742459000-1,1,completed,worker-large,,1777291953,1777291957,1777291958
burst,RR,RR,steady-cpu,task-1777291948745640000,completed,att-task-1777291948745640000-1,1,0,,att-task-1777291948745640000-1,1,completed,worker-medium,,1777291953,0,1777291956
burst,RR,RR,steady-cpu,task-1777291948748906000,completed,att-task-1777291948748906000-1,1,0,,att-task-1777291948748906000-1,1,completed,worker-small,,1777291953,0,1777291957
burst,RR,RR,steady-cpu,task-1777291948751729000,completed,att-task-1777291948751729000-1,1,0,,att-task-1777291948751729000-1,1,completed,worker-large,,1777291953,1777291957,1777291958
burst,RR,RR,steady-cpu,task-1777291948754405000,completed,att-task-1777291948754405000-1,1,0,,att-task-1777291948754405000-1,1,completed,worker-medium,,1777291953,1777291967,1777291968
burst,RR,RR,steady-cpu,task-1777291948756520000,completed,att-task-1777291948756520000-1,1,0,,att-task-1777291948756520000-1,1,completed,worker-large,,1777291958,0,1777291962
burst,RR,RR,steady-cpu,task-1777291948758233000,completed,att-task-1777291948758233000-1,1,0,,att-task-1777291948758233000-1,1,completed,worker-small,,1777291953,1777291962,1777291964
burst,RR,RR,steady-cpu,task-1777291948760339000,completed,att-task-1777291948760339000-1,1,0,,att-task-1777291948760339000-1,1,completed,worker-medium,,1777291958,0,1777291962
burst,RR,RR,bursty,task-1777291973015331000,completed,att-task-1777291973015331000-1,1,0,,att-task-1777291973015331000-1,1,completed,worker-large,,1777291973,0,1777291976
burst,RR,RR,bursty,task-1777291973020081000,completed,att-task-1777291973020081000-1,1,0,,att-task-1777291973020081000-1,1,completed,worker-medium,,1777291973,0,1777291976
burst,RR,RR,bursty,task-1777291973023461000,failed,att-task-1777291973023461000-1,1,0,,att-task-1777291973023461000-1,1,failed,worker-small,container_failed,1777291973,0,1777291976
burst,RR,RR,bursty,task-1777291973027573000,completed,att-task-1777291973027573000-1,1,0,,att-task-1777291973027573000-1,1,completed,worker-large,,1777291973,1777291977,1777291979
burst,RR,RR,bursty,task-1777291973033021000,completed,att-task-1777291973033021000-1,1,0,,att-task-1777291973033021000-1,1,completed,worker-medium,,1777291973,0,1777291976
burst,RR,RR,bursty,task-1777291973037016000,completed,att-task-1777291973037016000-1,1,0,,att-task-1777291973037016000-1,1,completed,worker-medium,,1777291978,1777291982,1777291983
burst,RR,RR,bursty,task-1777291973040394000,completed,att-task-1777291973040394000-1,1,0,,att-task-1777291973040394000-1,1,completed,worker-large,,1777291973,0,1777291976
burst,RR,RR,bursty,task-1777291973044159000,failed,att-task-1777291973044159000-1,1,0,,att-task-1777291973044159000-1,1,failed,worker-large,container_failed,1777291978,1777291982,1777291986
burst,RR,RR,bursty,task-1777291973048374000,completed,att-task-1777291973048374000-1,1,0,,att-task-1777291973048374000-1,1,completed,worker-small,,1777291978,0,1777291981
burst,RR,RR,bursty,task-1777291973051725000,completed,att-task-1777291973051725000-1,1,0,,att-task-1777291973051725000-1,1,completed,worker-large,,1777291983,0,1777291987
burst,RR,RR,memory-pressure,task-1777291991313826000,failed,att-task-1777291991313826000-1,1,0,,att-task-1777291991313826000-1,1,failed,worker-large,container_failed,1777291993,0,1777291996
burst,RR,RR,memory-pressure,task-1777291991319904000,failed,att-task-1777291991319904000-1,1,0,,att-task-1777291991319904000-1,1,failed,worker-medium,container_failed,1777291993,0,1777291996
burst,RR,RR,memory-pressure,task-1777291991324053000,completed,att-task-1777291991324053000-1,1,0,,att-task-1777291991324053000-1,1,completed,worker-small,,1777291993,0,1777291996
burst,RR,RR,memory-pressure,task-1777291991327549000,failed,att-task-1777291991327549000-1,1,0,,att-task-1777291991327549000-1,1,failed,worker-large,container_failed,1777291993,0,1777291996
burst,RR,RR,memory-pressure,task-1777291991331856000,completed,att-task-1777291991331856000-1,1,0,,att-task-1777291991331856000-1,1,completed,worker-medium,,1777291998,0,1777292001
burst,RR,RR,memory-pressure,task-1777291991335274000,failed,att-task-1777291991335274000-1,1,0,,att-task-1777291991335274000-1,1,failed,worker-large,container_failed,1777291998,0,1777292001
burst,RTS,RTS,heterogeneous-smoke,task-1777292006550461000,completed,att-task-1777292006550461000-1,1,0,,att-task-1777292006550461000-1,1,completed,worker-large,,1777292008,0,1777292011
burst,RTS,RTS,heterogeneous-smoke,task-1777292006555467000,completed,att-task-1777292006555467000-1,1,0,,att-task-1777292006555467000-1,1,completed,worker-large,,1777292008,1777292012,1777292017
burst,RTS,RTS,heterogeneous-smoke,task-1777292006559953000,completed,att-task-1777292006559953000-1,1,0,,att-task-1777292006559953000-1,1,completed,worker-large,,1777292008,0,1777292012
burst,RTS,RTS,heterogeneous-smoke,task-1777292006564404000,completed,att-task-1777292006564404000-1,1,0,,att-task-1777292006564404000-1,1,completed,worker-medium,,1777292008,0,1777292012
burst,RTS,RTS,heterogeneous-smoke,task-1777292006571848000,completed,att-task-1777292006571848000-1,1,0,,att-task-1777292006571848000-1,1,completed,worker-large,,1777292008,1777292037,1777292040
burst,RTS,RTS,heterogeneous-smoke,task-1777292006577582000,completed,att-task-1777292006577582000-1,1,0,,att-task-1777292006577582000-1,1,completed,worker-large,,1777292013,0,1777292017
burst,RTS,RTS,heterogeneous-smoke,task-1777292006580754000,completed,att-task-1777292006580754000-1,1,0,,att-task-1777292006580754000-1,1,completed,worker-small,,1777292008,0,1777292012
burst,RTS,RTS,heterogeneous-smoke,task-1777292006583269000,completed,att-task-1777292006583269000-1,1,0,,att-task-1777292006583269000-1,1,completed,worker-medium,,1777292013,1777292027,1777292031
burst,RTS,RTS,heterogeneous-smoke,task-1777292006585532000,completed,att-task-1777292006585532000-1,1,0,,att-task-1777292006585532000-1,1,completed,worker-medium,,1777292008,0,1777292012
burst,RTS,RTS,heterogeneous-smoke,task-1777292006587880000,completed,att-task-1777292006587880000-1,1,0,,att-task-1777292006587880000-1,1,completed,worker-large,,1777292018,0,1777292022
burst,RTS,RTS,steady-cpu,task-1777292045963644000,completed,att-task-1777292045963644000-1,1,0,,att-task-1777292045963644000-1,1,completed,worker-small,,1777292048,1777292052,1777292052
burst,RTS,RTS,steady-cpu,task-1777292045969102000,completed,att-task-1777292045969102000-1,1,0,,att-task-1777292045969102000-1,1,completed,worker-medium,,1777292048,0,1777292052
burst,RTS,RTS,steady-cpu,task-1777292045973369000,completed,att-task-1777292045973369000-1,1,0,,att-task-1777292045973369000-1,1,completed,worker-small,,1777292048,0,1777292051
burst,RTS,RTS,steady-cpu,task-1777292045977214000,completed,att-task-1777292045977214000-1,1,0,,att-task-1777292045977214000-1,1,completed,worker-large,,1777292048,0,1777292052
burst,RTS,RTS,steady-cpu,task-1777292045982491000,completed,att-task-1777292045982491000-1,1,0,,att-task-1777292045982491000-1,1,completed,worker-medium,,1777292048,1777292052,1777292053
burst,RTS,RTS,steady-cpu,task-1777292045986816000,completed,att-task-1777292045986816000-1,1,0,,att-task-1777292045986816000-1,1,completed,worker-large,,1777292048,0,1777292052
burst,RTS,RTS,steady-cpu,task-1777292045990877000,completed,att-task-1777292045990877000-1,1,0,,att-task-1777292045990877000-1,1,completed,worker-large,,1777292053,0,1777292056
burst,RTS,RTS,steady-cpu,task-1777292045994139000,completed,att-task-1777292045994139000-1,1,0,,att-task-1777292045994139000-1,1,completed,worker-large,,1777292053,0,1777292057
