scenario,scheduler,scheduler_algorithm,workload,task_id,task_status,current_attempt_id,current_attempt_no,recovery_count,last_failure_reason,attempt_id,attempt_no,attempt_status,attempt_worker_id,attempt_failure_reason,assigned_at,last_heartbeat,completed_at
baseline,RTS,RTS,heterogeneous-smoke,task-1777279503718931000,completed,att-task-1777279503718931000-1,1,0,,att-task-1777279503718931000-1,1,completed,worker-large,,1777279507,1777279517,1777279517
baseline,RTS,RTS,heterogeneous-smoke,task-1777279503719964000,completed,att-task-1777279503719964000-1,1,0,,att-task-1777279503719964000-1,1,completed,worker-large,,1777279517,0,1777279521
baseline,RTS,RTS,steady-cpu,task-1777279524969783000,completed,att-task-1777279524969783000-1,1,0,,att-task-1777279524969783000-1,1,completed,worker-large,,1777279527,0,1777279531
baseline,RTS,RTS,steady-cpu,task-1777279525977979000,completed,att-task-1777279525977979000-1,1,0,,att-task-1777279525977979000-1,1,completed,worker-large,,1777279527,0,1777279531
baseline,RTS,RTS,steady-cpu,task-1777279526985558000,completed,att-task-1777279526985558000-1,1,0,,att-task-1777279526985558000-1,1,completed,worker-large,,1777279527,0,1777279531
baseline,RTS,RTS,steady-cpu,task-1777279527991655000,completed,att-task-1777279527991655000-1,1,0,,att-task-1777279527991655000-1,1,completed,worker-large,,1777279532,0,1777279536
baseline,RTS,RTS,steady-cpu,task-1777279529001091000,completed,att-task-1777279529001091000-1,1,0,,att-task-1777279529001091000-1,1,completed,worker-large,,1777279532,0,1777279536
baseline,RTS,RTS,steady-cpu,task-1777279530007972000,completed,att-task-1777279530007972000-1,1,0,,att-task-1777279530007972000-1,1,completed,worker-medium,,1777279532,0,1777279536
baseline,RTS,RTS,steady-cpu,task-1777279531013448000,completed,att-task-1777279531013448000-1,1,0,,att-task-1777279531013448000-1,1,completed,worker-large,,1777279532,0,1777279536
baseline,RTS,RTS,steady-cpu,task-1777279532018133000,completed,att-task-1777279532018133000-1,1,0,,att-task-1777279532018133000-1,1,completed,worker-large,,1777279537,0,1777279541
baseline,RTS,RTS,bursty,task-1777279547179394000,completed,att-task-1777279547179394000-1,1,0,,att-task-1777279547179394000-1,1,completed,worker-medium,,1777279547,0,1777279551
baseline,RTS,RTS,bursty,task-1777279547182556000,completed,att-task-1777279547182556000-1,1,0,,att-task-1777279547182556000-1,1,completed,worker-medium,,1777279547,0,1777279551
baseline,RTS,RTS,bursty,task-1777279547185436000,failed,att-task-1777279547185436000-1,1,0,,att-task-1777279547185436000-1,1,failed,worker-large,container_failed,1777279547,0,1777279551
baseline,RTS,RTS,bursty,task-1777279547188694000,completed,att-task-1777279547188694000-1,1,0,,att-task-1777279547188694000-1,1,completed,worker-large,,1777279547,0,1777279551
baseline,RTS,RTS,bursty,task-1777279551196233000,completed,att-task-1777279551196233000-1,1,0,,att-task-1777279551196233000-1,1,completed,worker-large,,1777279552,0,1777279556
baseline,RTS,RTS,bursty,task-1777279551198341000,completed,att-task-1777279551198341000-1,1,0,,att-task-1777279551198341000-1,1,completed,worker-large,,1777279552,0,1777279556
baseline,RTS,RTS,bursty,task-1777279551200331000,completed,att-task-1777279551200331000-1,1,0,,att-task-1777279551200331000-1,1,completed,worker-large,,1777279552,0,1777279556
baseline,RTS,RTS,bursty,task-1777279555208851000,failed,att-task-1777279555208851000-1,1,0,,att-task-1777279555208851000-1,1,failed,worker-large,container_failed,1777279557,0,1777279560
baseline,RTS,RTS,bursty,task-1777279555214740000,completed,att-task-1777279555214740000-1,1,0,,att-task-1777279555214740000-1,1,completed,worker-large,,1777279557,1777279582,1777279585
baseline,RTS,RTS,bursty,task-1777279555217978000,completed,att-task-1777279555217978000-1,1,0,,att-task-1777279555217978000-1,1,completed,worker-medium,,1777279557,0,1777279561
baseline,RTS,RTS,memory-pressure,task-1777279588463013000,failed,att-task-1777279588463013000-1,1,0,,att-task-1777279588463013000-1,1,failed,worker-medium,container_failed,1777279592,0,1777279595
baseline,RTS,RTS,memory-pressure,task-1777279588969932000,failed,att-task-1777279588969932000-1,1,0,,att-task-1777279588969932000-1,1,failed,worker-large,container_failed,1777279592,0,1777279596
baseline,RTS,RTS,memory-pressure,task-1777279589479181000,completed,att-task-1777279589479181000-1,1,0,,att-task-1777279589479181000-1,1,completed,worker-small,,1777279592,0,1777279596
baseline,RTS,RTS,memory-pressure,task-1777279589991650000,failed,att-task-1777279589991650000-1,1,0,,att-task-1777279589991650000-1,1,failed,worker-large,container_failed,1777279592,0,1777279595
baseline,RTS,RTS,memory-pressure,task-1777279590500040000,completed,att-task-1777279590500040000-1,1,0,,att-task-1777279590500040000-1,1,completed,worker-medium,,1777279597,0,1777279601
baseline,RTS,RTS,memory-pressure,task-1777279591010740000,failed,att-task-1777279591010740000-1,1,0,,att-task-1777279591010740000-1,1,failed,worker-large,container_failed,1777279597,1777279602,1777279602
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606183491000,completed,att-task-1777279606183491000-1,1,0,,att-task-1777279606183491000-1,1,completed,worker-large,,1777279607,0,1777279611
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606186260000,completed,att-task-1777279606186260000-1,1,0,,att-task-1777279606186260000-1,1,completed,worker-large,,1777279607,0,1777279611
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606188839000,completed,att-task-1777279606188839000-1,1,0,,att-task-1777279606188839000-1,1,completed,worker-large,,1777279607,0,1777279611
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606191441000,completed,att-task-1777279606191441000-1,1,0,,att-task-1777279606191441000-1,1,completed,worker-medium,,1777279607,0,1777279611
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606194009000,completed,att-task-1777279606194009000-1,1,0,,att-task-1777279606194009000-1,1,completed,worker-large,,1777279607,0,1777279611
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606196550000,completed,att-task-1777279606196550000-1,1,0,,att-task-1777279606196550000-1,1,completed,worker-large,,1777279612,0,1777279616
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606199608000,completed,att-task-1777279606199608000-1,1,0,,att-task-1777279606199608000-1,1,completed,worker-medium,,1777279607,0,1777279611
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606201923000,completed,att-task-1777279606201923000-1,1,0,,att-task-1777279606201923000-1,1,completed,worker-medium,,1777279612,0,1777279616
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606204189000,completed,att-task-1777279606204189000-1,1,0,,att-task-1777279606204189000-1,1,completed,worker-small,,1777279607,0,1777279611
baseline,PPO,PPO,heterogeneous-smoke,task-1777279606206645000,completed,att-task-1777279606206645000-1,1,0,,att-task-1777279606206645000-1,1,completed,worker-large,,1777279617,1777279622,1777279622
baseline,PPO,PPO,steady-cpu,task-1777279627464955000,completed,att-task-1777279627464955000-1,1,0,,att-task-1777279627464955000-1,1,completed,worker-large,,1777279627,1777279687,1777279691
baseline,PPO,PPO,steady-cpu,task-1777279628470531000,completed,att-task-1777279628470531000-1,1,0,,att-task-1777279628470531000-1,1,completed,worker-large,,1777279632,0,1777279636
baseline,PPO,PPO,steady-cpu,task-1777279629477264000,completed,att-task-1777279629477264000-1,1,0,,att-task-1777279629477264000-1,1,completed,worker-large,,1777279632,0,1777279636
baseline,PPO,PPO,steady-cpu,task-1777279630483415000,completed,att-task-1777279630483415000-1,1,0,,att-task-1777279630483415000-1,1,completed,worker-medium,,1777279632,0,1777279636
baseline,PPO,PPO,steady-cpu,task-1777279631491598000,completed,att-task-1777279631491598000-1,1,0,,att-task-1777279631491598000-1,1,completed,worker-large,,1777279632,0,1777279636
baseline,PPO,PPO,steady-cpu,task-1777279632497052000,completed,att-task-1777279632497052000-1,1,0,,att-task-1777279632497052000-1,1,completed,worker-large,,1777279637,0,1777279641
baseline,PPO,PPO,steady-cpu,task-1777279633507370000,completed,att-task-1777279633507370000-1,1,0,,att-task-1777279633507370000-1,1,completed,worker-large,,1777279637,0,1777279641
baseline,PPO,PPO,steady-cpu,task-1777279634516722000,completed,att-task-1777279634516722000-1,1,0,,att-task-1777279634516722000-1,1,completed,worker-medium,,1777279637,0,1777279641
baseline,PPO,PPO,bursty,task-1777279694881560000,completed,att-task-1777279694881560000-1,1,0,,att-task-1777279694881560000-1,1,completed,worker-large,,1777279697,1777279757,1777279760
baseline,PPO,PPO,bursty,task-1777279694885791000,completed,att-task-1777279694885791000-1,1,0,,att-task-1777279694885791000-1,1,completed,worker-large,,1777279697,0,1777279701
baseline,PPO,PPO,bursty,task-1777279694889294000,failed,att-task-1777279694889294000-1,1,0,,att-task-1777279694889294000-1,1,failed,worker-large,container_failed,1777279697,1777279702,1777279704
baseline,PPO,PPO,bursty,task-1777279694892691000,completed,att-task-1777279694892691000-1,1,0,,att-task-1777279694892691000-1,1,completed,worker-medium,,1777279697,0,1777279701
baseline,PPO,PPO,bursty,task-1777279698902124000,completed,att-task-1777279698902124000-1,1,0,,att-task-1777279698902124000-1,1,completed,worker-large,,1777279702,0,1777279706
baseline,PPO,PPO,bursty,task-1777279698911383000,completed,att-task-1777279698911383000-1,1,0,,att-task-1777279698911383000-1,1,completed,worker-medium,,1777279702,0,1777279706
baseline,PPO,PPO,bursty,task-1777279698914764000,completed,att-task-1777279698914764000-1,1,0,,att-task-1777279698914764000-1,1,completed,worker-large,,1777279702,1777279707,1777279707
baseline,PPO,PPO,bursty,task-1777279702917948000,failed,att-task-1777279702917948000-1,1,0,,att-task-1777279702917948000-1,1,failed,worker-large,container_failed,1777279707,0,1777279710
baseline,PPO,PPO,bursty,task-1777279702920182000,completed,att-task-1777279702920182000-1,1,0,,att-task-1777279702920182000-1,1,completed,worker-large,,1777279707,0,1777279711
baseline,PPO,PPO,bursty,task-1777279702922075000,completed,att-task-1777279702922075000-1,1,0,,att-task-1777279702922075000-1,1,completed,worker-medium,,1777279707,0,1777279711
baseline,PPO,PPO,memory-pressure,task-1777279766286532000,failed,att-task-1777279766286532000-1,1,0,,att-task-1777279766286532000-1,1,failed,worker-large,container_failed,1777279767,1777279827,1777279830
baseline,PPO,PPO,memory-pressure,task-1777279766792384000,failed,att-task-1777279766792384000-1,1,0,,att-task-1777279766792384000-1,1,failed,worker-large,container_failed,1777279767,1777279772,1777279776
baseline,PPO,PPO,memory-pressure,task-1777279767305475000,completed,att-task-1777279767305475000-1,1,0,,att-task-1777279767305475000-1,1,completed,worker-medium,,1777279767,0,1777279771
baseline,PPO,PPO,memory-pressure,task-1777279767819610000,failed,att-task-1777279767819610000-1,1,0,,att-task-1777279767819610000-1,1,failed,worker-medium,container_failed,1777279772,0,1777279776
baseline,PPO,PPO,memory-pressure,task-1777279768328224000,completed,att-task-1777279768328224000-1,1,0,,att-task-1777279768328224000-1,1,completed,worker-small,,1777279772,1777279812,1777279816
baseline,PPO,PPO,memory-pressure,task-1777279768886244000,failed,att-task-1777279768886244000-1,1,0,,att-task-1777279768886244000-1,1,failed,worker-large,container_failed,1777279777,0,1777279780
burst,RR,RR,heterogeneous-smoke,task-1777279835316732000,completed,att-task-1777279835316732000-1,1,0,,att-task-1777279835316732000-1,1,completed,worker-large,,1777279837,0,1777279841
burst,RR,RR,heterogeneous-smoke,task-1777279835321625000,completed,att-task-1777279835321625000-1,1,0,,att-task-1777279835321625000-1,1,completed,worker-medium,,1777279837,0,1777279841
burst,RR,RR,heterogeneous-smoke,task-1777279835326092000,completed,att-task-1777279835326092000-1,1,0,,att-task-1777279835326092000-1,1,completed,worker-small,,1777279837,1777279867,1777279871
burst,RR,RR,heterogeneous-smoke,task-1777279835329537000,completed,att-task-1777279835329537000-1,1,0,,att-task-1777279835329537000-1,1,completed,worker-large,,1777279837,0,1777279841
burst,RR,RR,heterogeneous-smoke,task-1777279835332805000,completed,att-task-1777279835332805000-1,1,0,,att-task-1777279835332805000-1,1,completed,worker-medium,,1777279837,0,1777279841
burst,RR,RR,heterogeneous-smoke,task-1777279835336106000,completed,att-task-1777279835336106000-1,1,0,,att-task-1777279835336106000-1,1,completed,worker-large,,1777279842,0,1777279846
burst,RR,RR,heterogeneous-smoke,task-1777279835338350000,completed,att-task-1777279835338350000-1,1,0,,att-task-1777279835338350000-1,1,completed,worker-large,,1777279837,1777279842,1777279843
burst,RR,RR,heterogeneous-smoke,task-1777279835340045000,completed,att-task-1777279835340045000-1,1,0,,att-task-1777279835340045000-1,1,completed,worker-medium,,1777279842,1777279847,1777279849
burst,RR,RR,heterogeneous-smoke,task-1777279835342039000,completed,att-task-1777279835342039000-1,1,0,,att-task-1777279835342039000-1,1,completed,worker-medium,,1777279837,0,1777279841
burst,RR,RR,heterogeneous-smoke,task-1777279835343937000,completed,att-task-1777279835343937000-1,1,0,,att-task-1777279835343937000-1,1,completed,worker-large,,1777279847,1777279852,1777279853
burst,RR,RR,steady-cpu,task-1777279877688981000,completed,att-task-1777279877688981000-1,1,0,,att-task-1777279877688981000-1,1,completed,worker-large,,1777279877,0,1777279881
burst,RR,RR,steady-cpu,task-1777279877691889000,completed,att-task-1777279877691889000-1,1,0,,att-task-1777279877691889000-1,1,completed,worker-medium,,1777279877,1777279882,1777279882
burst,RR,RR,steady-cpu,task-1777279877694526000,completed,att-task-1777279877694526000-1,1,0,,att-task-1777279877694526000-1,1,completed,worker-small,,1777279877,0,1777279881
burst,RR,RR,steady-cpu,task-1777279877697652000,completed,att-task-1777279877697652000-1,1,0,,att-task-1777279877697652000-1,1,completed,worker-large,,1777279877,1777279882,1777279885
burst,RR,RR,steady-cpu,task-1777279877699869000,completed,att-task-1777279877699869000-1,1,0,,att-task-1777279877699869000-1,1,completed,worker-medium,,1777279877,0,1777279881
burst,RR,RR,steady-cpu,task-1777279877702033000,completed,att-task-1777279877702033000-1,1,0,,att-task-1777279877702033000-1,1,completed,worker-large,,1777279882,0,1777279886
burst,RR,RR,steady-cpu,task-1777279877704683000,completed,att-task-1777279877704683000-1,1,0,,att-task-1777279877704683000-1,1,completed,worker-small,,1777279877,0,1777279881
burst,RR,RR,steady-cpu,task-1777279877707571000,completed,att-task-1777279877707571000-1,1,0,,att-task-1777279877707571000-1,1,completed,worker-medium,,1777279882,0,1777279886
burst,RR,RR,bursty,task-1777279889859936000,completed,att-task-1777279889859936000-1,1,0,,att-task-1777279889859936000-1,1,completed,worker-large,,1777279892,0,1777279896
burst,RR,RR,bursty,task-1777279889863531000,completed,att-task-1777279889863531000-1,1,0,,att-task-1777279889863531000-1,1,completed,worker-medium,,1777279892,0,1777279896
burst,RR,RR,bursty,task-1777279889866457000,failed,att-task-1777279889866457000-1,1,0,,att-task-1777279889866457000-1,1,failed,worker-small,container_failed,1777279892,0,1777279895
burst,RR,RR,bursty,task-1777279889869291000,completed,att-task-1777279889869291000-1,1,0,,att-task-1777279889869291000-1,1,completed,worker-large,,1777279892,0,1777279896
burst,RR,RR,bursty,task-1777279889871786000,completed,att-task-1777279889871786000-1,1,0,,att-task-1777279889871786000-1,1,completed,worker-medium,,1777279892,0,1777279896
burst,RR,RR,bursty,task-1777279889874238000,completed,att-task-1777279889874238000-1,1,0,,att-task-1777279889874238000-1,1,completed,worker-medium,,1777279897,0,1777279901
burst,RR,RR,bursty,task-1777279889876807000,completed,att-task-1777279889876807000-1,1,0,,att-task-1777279889876807000-1,1,completed,worker-large,,1777279892,0,1777279896
burst,RR,RR,bursty,task-1777279889879202000,failed,att-task-1777279889879202000-1,1,0,,att-task-1777279889879202000-1,1,failed,worker-large,container_failed,1777279897,0,1777279901
burst,RR,RR,bursty,task-1777279889881707000,completed,att-task-1777279889881707000-1,1,0,,att-task-1777279889881707000-1,1,completed,worker-small,,1777279897,1777279907,1777279907
burst,RR,RR,bursty,task-1777279889884084000,completed,att-task-1777279889884084000-1,1,0,,att-task-1777279889884084000-1,1,completed,worker-large,,1777279897,0,1777279901
burst,RR,RR,memory-pressure,task-1777279911153119000,failed,att-task-1777279911153119000-1,1,0,,att-task-1777279911153119000-1,1,failed,worker-large,container_failed,1777279912,0,1777279916
burst,RR,RR,memory-pressure,task-1777279911157089000,failed,att-task-1777279911157089000-1,1,0,,att-task-1777279911157089000-1,1,failed,worker-medium,container_failed,1777279912,0,1777279916
burst,RR,RR,memory-pressure,task-1777279911160335000,completed,att-task-1777279911160335000-1,1,0,,att-task-1777279911160335000-1,1,completed,worker-small,,1777279912,0,1777279916
burst,RR,RR,memory-pressure,task-1777279911163250000,failed,att-task-1777279911163250000-1,1,0,,att-task-1777279911163250000-1,1,failed,worker-large,container_failed,1777279912,1777279937,1777279937
burst,RR,RR,memory-pressure,task-1777279911165847000,completed,att-task-1777279911165847000-1,1,0,,att-task-1777279911165847000-1,1,completed,worker-medium,,1777279917,0,1777279921
burst,RR,RR,memory-pressure,task-1777279911168347000,failed,att-task-1777279911168347000-1,1,0,,att-task-1777279911168347000-1,1,failed,worker-large,container_failed,1777279917,0,1777279920
burst,RTS,RTS,heterogeneous-smoke,task-1777279941392843000,completed,att-task-1777279941392843000-1,1,0,,att-task-1777279941392843000-1,1,completed,worker-medium,,1777279942,0,1777279946
burst,RTS,RTS,heterogeneous-smoke,task-1777279941396445000,completed,att-task-1777279941396445000-1,1,0,,att-task-1777279941396445000-1,1,completed,worker-medium,,1777279942,0,1777279946
burst,RTS,RTS,heterogeneous-smoke,task-1777279941398861000,completed,att-task-1777279941398861000-1,1,0,,att-task-1777279941398861000-1,1,completed,worker-small,,1777279942,0,1777279945
burst,RTS,RTS,heterogeneous-smoke,task-1777279941401212000,completed,att-task-1777279941401212000-1,1,0,,att-task-1777279941401212000-1,1,completed,worker-large,,1777279942,1777279952,1777279952
burst,RTS,RTS,heterogeneous-smoke,task-1777279941403512000,completed,att-task-1777279941403512000-1,1,0,,att-task-1777279941403512000-1,1,completed,worker-medium,,1777279942,1777280002,1777280005
burst,RTS,RTS,heterogeneous-smoke,task-1777279941405824000,completed,att-task-1777279941405824000-1,1,0,,att-task-1777279941405824000-1,1,completed,worker-large,,1777279942,0,1777279946
burst,RTS,RTS,heterogeneous-smoke,task-1777279941408257000,completed,att-task-1777279941408257000-1,1,0,,att-task-1777279941408257000-1,1,completed,worker-large,,1777279947,1777279952,1777279954
burst,RTS,RTS,heterogeneous-smoke,task-1777279941410849000,completed,att-task-1777279941410849000-1,1,0,,att-task-1777279941410849000-1,1,completed,worker-medium,,1777279947,1777279952,1777279952
burst,RTS,RTS,heterogeneous-smoke,task-1777279941413501000,completed,att-task-1777279941413501000-1,1,0,,att-task-1777279941413501000-1,1,completed,worker-large,,1777279947,0,1777279951
burst,RTS,RTS,heterogeneous-smoke,task-1777279941416043000,completed,att-task-1777279941416043000-1,1,0,,att-task-1777279941416043000-1,1,completed,worker-large,,1777279952,0,1777279956
burst,RTS,RTS,steady-cpu,task-1777280010871486000,completed,att-task-1777280010871486000-1,1,0,,att-task-1777280010871486000-1,1,completed,worker-large,,1777280012,1777280017,1777280021
burst,RTS,RTS,steady-cpu,task-1777280010875148000,completed,att-task-1777280010875148000-1,1,0,,att-task-1777280010875148000-1,1,completed,worker-large,,1777280012,1777280017,1777280018
burst,RTS,RTS,steady-cpu,task-1777280010878165000,completed,att-task-1777280010878165000-1,1,0,,att-task-1777280010878165000-1,1,completed,worker-large,,1777280012,1777280017,1777280018
burst,RTS,RTS,steady-cpu,task-1777280010880852000,completed,att-task-1777280010880852000-1,1,0,,att-task-1777280010880852000-1,1,completed,worker-medium,,1777280012,0,1777280016
burst,RTS,RTS,steady-cpu,task-1777280010883262000,completed,att-task-1777280010883262000-1,1,0,,att-task-1777280010883262000-1,1,completed,worker-large,,1777280012,1777280072,1777280075
burst,RTS,RTS,steady-cpu,task-1777280010885568000,completed,att-task-1777280010885568000-1,1,0,,att-task-1777280010885568000-1,1,completed,worker-medium,,1777280017,1777280077,1777280080
burst,RTS,RTS,steady-cpu,task-1777280010887876000,completed,att-task-1777280010887876000-1,1,0,,att-task-1777280010887876000-1,1,completed,worker-small,,1777280012,0,1777280016
burst,RTS,RTS,steady-cpu,task-1777280010890161000,completed,att-task-1777280010890161000-1,1,0,,att-task-1777280010890161000-1,1,completed,worker-large,,1777280022,0,1777280026
